,location,total_sqft,bath,price,bhk
5968,Ramamurthy Nagar,2916.0,5,230.0,4
5969,Ramamurthy Nagar,2316.0,3,125.0,3
5970,Ramamurthy Nagar,1101.0,2,50.0,2
5971,Ramamurthy Nagar,1150.0,2,40.0,2
5972,Ramamurthy Nagar,1208.0,2,43.5,3
5973,Ramamurthy Nagar,1050.0,2,37.8,2
5974,Ramamurthy Nagar,935.0,2,39.0,2
5975,Ramamurthy Nagar,1200.0,2,68.0,2
5976,Ramamurthy Nagar,540.0,1,35.0,1
5977,Ramamurthy Nagar,960.0,2,35.0,2
5978,Rayasandra,1314.0,2,63.0,3
5979,Rayasandra,1065.0,2,44.95,2
5980,Rayasandra,1708.0,3,75.0,3
5981,Rayasandra,1199.0,2,48.5,3
5982,Rayasandra,1577.0,3,67.0,3
5983,Rayasandra,1253.0,2,57.0,2
5984,Rayasandra,583.0,1,26.9,1
5985,Rayasandra,1198.0,2,54.0,2
5986,Rayasandra,1555.0,3,75.17,3
5987,Rayasandra,1458.0,3,60.0,3
5988,Rayasandra,1179.0,2,55.0,3
5989,Rayasandra,1601.0,3,70.0,3
5990,Rayasandra,1708.0,3,76.0,4
5991,Rayasandra,470.0,1,21.0,1
5992,Rayasandra,3600.0,5,145.0,5
5993,Rayasandra,1357.0,2,59.0,3
5994,Sahakara Nagar,2830.0,3,195.0,4
5995,Sahakara Nagar,1500.0,2,95.0,3
5996,Sahakara Nagar,1100.0,2,56.0,2
5997,Sahakara Nagar,1219.0,2,48.0,2
5998,Sahakara Nagar,1100.0,2,75.0,3
5999,Sahakara Nagar,1655.0,3,115.0,3
6000,Sahakara Nagar,1150.0,2,54.0,2
6001,Sahakara Nagar,1270.0,2,69.85,2
6002,Sahakara Nagar,960.0,2,56.0,2
6003,Sahakara Nagar,1048.0,2,50.0,2
6004,Sahakara Nagar,1160.0,2,55.0,2
6005,Sahakara Nagar,1200.0,2,75.0,3
6006,Sahakara Nagar,2500.0,4,200.0,4
6007,Sahakara Nagar,1914.0,3,179.0,3
6008,Sahakara Nagar,1500.0,3,125.0,3
6009,Sahakara Nagar,1100.0,2,55.0,2
6010,Sahakara Nagar,1914.0,3,149.0,3
6011,Sahakara Nagar,1000.0,2,60.0,2
6012,Sahakara Nagar,2200.0,3,98.0,3
6013,Sahakara Nagar,1175.0,2,49.0,2
6014,Sahakara Nagar,1370.0,2,90.0,3
6015,Sahakara Nagar,1100.0,2,55.0,2
6016,Sahakara Nagar,1100.0,2,75.0,3
6017,Sahakara Nagar,1180.0,2,72.0,2
6018,Sahakara Nagar,1200.0,2,60.0,2
6019,Sahakara Nagar,1032.0,2,45.0,2
6020,Sahakara Nagar,1200.0,2,46.0,2
6021,Sahakara Nagar,1270.0,2,96.0,2
6022,Sahakara Nagar,1201.0,2,80.0,2
6023,Sahakara Nagar,1200.0,2,54.0,2
6024,Sahakara Nagar,1291.0,2,72.3,2
6025,Sanjay nagar,1000.0,2,70.0,2
6026,Sanjay nagar,1100.0,2,98.0,2
6027,Sanjay nagar,1150.0,2,72.2,2
6028,Sanjay nagar,1800.0,3,180.0,3
6029,Sanjay nagar,630.0,1,35.0,2
6030,Sanjay nagar,3300.0,3,250.0,5
6031,Sanjay nagar,1900.0,2,180.0,3
6032,Sanjay nagar,1575.0,2,90.0,2
6033,Sanjay nagar,1450.0,3,75.0,3
6034,Sanjay nagar,1200.0,2,76.0,3
6035,Sanjay nagar,960.0,2,55.0,2
6036,Sanjay nagar,1050.0,2,59.0,2
6037,Sanjay nagar,1150.0,2,70.0,2
6038,Sanjay nagar,1500.0,3,150.0,3
6039,Sanjay nagar,1180.0,2,80.0,2
6040,Sarakki Nagar,2121.0,4,253.0,3
6041,Sarakki Nagar,2289.0,3,260.0,3
6042,Sarakki Nagar,2500.0,4,325.0,3
6043,Sarakki Nagar,2145.0,4,270.0,3
6044,Sarakki Nagar,1200.0,3,128.0,3
6045,Sarakki Nagar,2663.0,4,338.0,3
6046,Sarakki Nagar,1840.0,4,175.0,3
6047,Sarakki Nagar,3131.0,4,349.0,4
6048,Sarakki Nagar,3126.0,5,345.0,4
6049,Sarjapur,2250.0,3,148.0,3
6050,Sarjapur,1600.0,3,75.0,3
6051,Sarjapur,1242.5,2,43.49,2
6052,Sarjapur,913.0,2,32.0,2
6053,Sarjapur,1128.0,2,60.0,2
6054,Sarjapur,1185.0,2,47.0,2
6055,Sarjapur,900.0,2,42.0,3
6056,Sarjapur,649.5,1,17.535,1
6057,Sarjapur,1020.0,2,35.0,2
6058,Sarjapur,1195.0,2,42.0,2
6059,Sarjapur,1240.0,2,44.0,2
6060,Sarjapur,1550.0,2,65.0,4
6061,Sarjapur,1559.6266939129125,3,76.0,3
6062,Sarjapur,950.0,2,32.5,2
6063,Sarjapur,1285.0,2,68.0,3
6064,Sarjapur,1525.0,2,48.0,3
6065,Sarjapur,925.0,2,25.0,2
6066,Sarjapur,3190.0,3,160.0,4
6067,Sarjapur,1215.0,2,40.0,2
6068,Sarjapur,2540.0,4,115.0,4
6069,Sarjapur,1200.0,3,78.0,3
6070,Sarjapur,1000.0,2,30.0,2
6071,Sarjapur,1157.0,2,40.0,2
6072,Sarjapur,2238.0,3,140.0,3
6073,Sarjapur,2020.0,3,85.0,3
6074,Sarjapur,2885.0,3,185.0,4
6075,Sarjapur,1917.0,3,60.0,4
6076,Sarjapur,1240.0,2,44.3,2
6077,Sarjapur,625.0,1,19.0,1
6078,Sarjapur,2585.5,4,139.5,4
6079,Sarjapur,940.0,2,25.38,2
6080,Sarjapur,2100.0,3,125.0,4
6081,Sarjapur,913.0,2,36.0,2
6082,Sarjapur,1404.0,2,53.35,3
6083,Sarjapur,1830.0,3,88.0,3
6084,Sarjapur,1364.0,2,56.0,3
6085,Sarjapur,1124.0,2,30.35,2
6086,Sarjapur,1044.0,2,32.0,2
6087,Sarjapur,650.0,1,19.87,1
6088,Sarjapur,1175.0,2,42.0,2
6089,Sarjapur,1240.0,2,43.1,2
6090,Sarjapur,1170.0,2,35.41,3
6091,Sarjapur,1032.0,2,42.0,2
6092,Sarjapur,2302.5,2,80.59,4
6093,Sarjapur,535.0,1,20.0,2
6094,Sarjapur,1044.0,2,34.0,2
6095,Sarjapur,1200.0,3,76.13,3
6096,Sarjapur,1200.0,2,62.0,2
6097,Sarjapur,900.0,2,27.98,2
6098,Sarjapur,2970.0,3,130.0,4
6099,Sarjapur,850.0,2,32.0,2
6100,Sarjapur,1175.0,2,41.68,2
6101,Sarjapur,1575.0,3,55.0,3
6102,Sarjapur,920.0,2,33.0,2
6103,Sarjapur,1445.0,3,50.0,3
6104,Sarjapur,1150.0,2,41.0,2
6105,Sarjapur,1200.0,2,42.6,2
6106,Sarjapur,1333.0,3,50.0,3
6107,Sarjapur,1044.0,2,36.0,2
6108,Sarjapur,950.0,2,35.0,2
6109,Sarjapur,2585.5,4,115.0,4
6110,Sarjapur,2172.0,3,100.0,3
6111,Sarjapur,633.0,1,17.09,1
6112,Sarjapur,1451.0,2,87.0,2
6113,Sarjapur,2400.0,3,140.0,4
6114,Sarjapur,1525.0,2,68.0,3
6115,Sarjapur,1095.0,2,45.0,2
6116,Sarjapur,1425.0,3,57.0,3
6117,Sarjapur  Road,2497.0,3,140.0,3
6118,Sarjapur  Road,1787.0,3,98.29,3
6119,Sarjapur  Road,1787.0,3,125.0,3
6120,Sarjapur  Road,984.0,2,44.28,2
6121,Sarjapur  Road,1035.0,2,49.2,2
6122,Sarjapur  Road,1863.0,3,104.0,4
6123,Sarjapur  Road,1000.0,2,67.0,2
6124,Sarjapur  Road,1346.0,2,74.03,2
6125,Sarjapur  Road,1195.0,2,70.0,2
6126,Sarjapur  Road,1550.0,3,100.0,3
6127,Sarjapur  Road,2100.0,3,125.0,3
6128,Sarjapur  Road,1210.0,2,58.0,2
6129,Sarjapur  Road,1691.0,3,113.0,3
6130,Sarjapur  Road,1278.0,2,95.0,2
6131,Sarjapur  Road,2238.0,3,140.0,3
6132,Sarjapur  Road,1800.0,3,110.0,3
6133,Sarjapur  Road,1115.0,2,50.0,2
6134,Sarjapur  Road,1403.0,3,55.0,3
6135,Sarjapur  Road,1346.0,2,61.92,2
6136,Sarjapur  Road,1984.0,4,146.0,3
6137,Sarjapur  Road,1035.0,2,45.0,2
6138,Sarjapur  Road,1128.0,2,59.0,2
6139,Sarjapur  Road,1495.0,2,64.0,3
6140,Sarjapur  Road,1700.0,3,110.0,3
6141,Sarjapur  Road,1157.0,2,75.0,3
6142,Sarjapur  Road,1282.0,2,72.0,2
6143,Sarjapur  Road,4111.0,4,310.0,4
6144,Sarjapur  Road,3900.0,4,300.0,4
6145,Sarjapur  Road,1300.0,2,60.0,2
6146,Sarjapur  Road,1000.0,2,40.0,2
6147,Sarjapur  Road,1050.0,2,62.0,2
6148,Sarjapur  Road,1700.0,3,135.0,3
6149,Sarjapur  Road,1691.0,3,119.0,3
6150,Sarjapur  Road,1846.0,3,140.0,3
6151,Sarjapur  Road,1200.0,3,95.0,3
6152,Sarjapur  Road,1929.0,4,103.0,3
6153,Sarjapur  Road,1155.0,2,58.0,2
6154,Sarjapur  Road,1819.0,3,100.0,3
6155,Sarjapur  Road,1845.0,4,110.0,3
6156,Sarjapur  Road,1233.0,2,77.65,2
6157,Sarjapur  Road,1525.0,2,60.0,3
6158,Sarjapur  Road,4395.0,4,242.0,4
6159,Sarjapur  Road,1220.0,3,56.0,3
6160,Sarjapur  Road,1428.0,2,66.0,3
6161,Sarjapur  Road,1680.0,3,112.0,3
6162,Sarjapur  Road,1255.0,2,92.0,2
6163,Sarjapur  Road,1220.0,3,58.0,3
6164,Sarjapur  Road,1311.0,2,78.0,2
6165,Sarjapur  Road,1220.0,3,56.0,3
6166,Sarjapur  Road,1157.0,2,75.0,3
6167,Sarjapur  Road,1145.0,2,75.0,2
6168,Sarjapur  Road,1300.0,2,70.0,3
6169,Sarjapur  Road,1390.0,2,62.0,2
6170,Sarjapur  Road,1725.0,3,90.0,3
6171,Sarjapur  Road,1476.0,2,98.94,3
6172,Sarjapur  Road,2180.0,3,170.0,3
6173,Sarjapur  Road,1084.0,2,55.0,2
6174,Sarjapur  Road,1220.0,3,62.0,3
6175,Sarjapur  Road,1750.0,3,110.0,3
6176,Sarjapur  Road,1888.0,4,95.0,3
6177,Sarjapur  Road,1300.0,3,60.0,3
6178,Sarjapur  Road,1200.0,3,70.0,3
6179,Sarjapur  Road,2600.0,3,200.0,3
6180,Sarjapur  Road,5965.0,5,385.0,5
6181,Sarjapur  Road,685.0,1,40.0,1
6182,Sarjapur  Road,915.0,2,38.0,2
6183,Sarjapur  Road,1241.0,2,82.0,2
6184,Sarjapur  Road,984.0,2,45.91,2
6185,Sarjapur  Road,1400.0,2,68.0,2
6186,Sarjapur  Road,835.0,1,46.95,1
6187,Sarjapur  Road,1280.0,2,76.0,2
6188,Sarjapur  Road,1145.0,2,49.5,2
6189,Sarjapur  Road,1470.0,3,62.0,3
6190,Sarjapur  Road,1263.0,2,78.0,2
6191,Sarjapur  Road,1691.0,3,98.0,3
6192,Sarjapur  Road,1308.0,2,83.0,2
6193,Sarjapur  Road,1592.0,3,91.0,3
6194,Sarjapur  Road,1016.0,2,45.0,2
6195,Sarjapur  Road,1150.0,2,77.0,2
6196,Sarjapur  Road,1965.0,3,120.0,3
6197,Sarjapur  Road,2275.0,4,180.0,3
6198,Sarjapur  Road,985.0,2,49.0,2
6199,Sarjapur  Road,1418.0,2,78.0,2
6200,Sarjapur  Road,1200.0,2,93.0,2
6201,Sarjapur  Road,1586.0,3,70.0,3
6202,Sarjapur  Road,1260.0,2,53.0,2
6203,Sarjapur  Road,1115.0,2,60.0,2
6204,Sarjapur  Road,1525.0,2,87.0,3
6205,Sarjapur  Road,1346.0,2,71.32,2
6206,Sarjapur  Road,915.0,2,37.0,2
6207,Sarjapur  Road,715.0,1,29.0,1
6208,Sarjapur  Road,1230.0,2,94.5,2
6209,Sarjapur  Road,1750.0,3,99.0,3
6210,Sarjapur  Road,1145.0,2,62.0,2
6211,Sarjapur  Road,1500.0,3,88.0,3
6212,Sarjapur  Road,1190.0,2,50.0,2
6213,Sarjapur  Road,1846.0,3,145.0,3
6214,Sarjapur  Road,1846.0,3,155.0,3
6215,Sarjapur  Road,1067.0,2,60.0,2
6216,Sarjapur  Road,3200.0,5,140.0,5
6217,Sarjapur  Road,1700.0,3,95.0,3
6218,Sarjapur  Road,1230.0,2,65.0,2
6219,Sarjapur  Road,1939.0,3,98.0,3
6220,Sarjapur  Road,3785.0,5,280.0,4
6221,Sarjapur  Road,2556.0,3,169.0,3
6222,Sarjapur  Road,1278.0,2,90.0,2
6223,Sarjapur  Road,984.0,2,45.91,2
6224,Sarjapur  Road,1305.0,2,99.0,2
6225,Sarjapur  Road,1755.0,3,122.0,3
6226,Sarjapur  Road,1000.0,2,38.5,2
6227,Sarjapur  Road,4334.0,2,338.0,4
6228,Sarjapur  Road,1173.0,2,45.75,3
6229,Sarjapur  Road,1120.0,2,50.0,2
6230,Sarjapur  Road,1530.0,2,60.0,3
6231,Sarjapur  Road,1700.0,3,93.5,3
6232,Sarjapur  Road,1403.0,3,56.0,3
6233,Sarjapur  Road,1060.0,2,55.0,2
6234,Sarjapur  Road,1455.0,2,98.0,3
6235,Sarjapur  Road,1850.0,3,140.0,3
6236,Sarjapur  Road,950.0,1,39.9,1
6237,Sarjapur  Road,1826.0,3,130.0,3
6238,Sarjapur  Road,1115.0,2,50.0,2
6239,Sarjapur  Road,1220.0,3,58.0,3
6240,Sarjapur  Road,1660.0,2,116.0,3
6241,Sarjapur  Road,1700.0,3,108.0,3
6242,Sarjapur  Road,1539.0,3,85.0,3
6243,Sarjapur  Road,1489.0,2,82.0,3
6244,Sarjapur  Road,1550.0,2,69.75,3
6245,Sarjapur  Road,539.0,1,45.0,1
6246,Sarjapur  Road,1200.0,2,75.0,2
6247,Sarjapur  Road,2145.0,3,180.0,3
6248,Sarjapur  Road,1115.0,2,50.0,2
6249,Sarjapur  Road,1308.0,2,58.86,2
6250,Sarjapur  Road,920.0,2,40.0,2
6251,Sarjapur  Road,3044.0,3,183.0,3
6252,Sarjapur  Road,1163.0,2,62.0,3
6253,Sarjapur  Road,3004.0,4,158.0,3
6254,Sarjapur  Road,1877.0,4,150.0,3
6255,Sarjapur  Road,1115.0,2,43.0,2
6256,Sarjapur  Road,1115.0,2,50.0,2
6257,Sarjapur  Road,1229.0,2,70.0,2
6258,Sarjapur  Road,1342.0,2,70.0,2
6259,Sarjapur  Road,1711.0,3,110.0,3
6260,Sarjapur  Road,1484.0,2,65.0,3
6261,Sarjapur  Road,1115.0,2,50.0,2
6262,Sarjapur  Road,1220.0,3,57.0,3
6263,Sarjapur  Road,1050.0,2,63.5,2
6264,Sarjapur  Road,1350.0,2,102.0,2
6265,Sarjapur  Road,2990.0,4,240.0,4
6266,Sarjapur  Road,1035.0,2,49.0,2
6267,Sarjapur  Road,1457.0,3,85.0,3
6268,Sarjapur  Road,1685.0,3,135.0,3
6269,Sarjapur  Road,1350.0,2,68.0,2
6270,Sarjapur  Road,1200.0,3,70.0,3
6271,Sarjapur  Road,1157.0,2,53.99,3
6272,Sarjapur  Road,1385.0,3,55.0,3
6273,Sarjapur  Road,1700.0,3,79.9,3
6274,Sarjapur  Road,984.0,2,55.0,2
6275,Sarjapur  Road,1864.0,3,105.0,4
6276,Sarjapur  Road,1157.0,2,57.84,3
6277,Sarjapur  Road,1320.0,2,100.0,2
6278,Sarjapur  Road,1984.0,4,145.0,3
6279,Sarjapur  Road,1773.5,2,85.125,3
6280,Sarjapur  Road,1800.0,3,90.0,4
6281,Sarjapur  Road,7800.0,6,385.0,5
6282,Sarjapur  Road,1550.0,2,89.0,3
6283,Sarjapur  Road,1150.0,2,44.0,2
6284,Sarjapur  Road,2425.0,5,201.0,4
6285,Sarjapur  Road,1691.0,3,113.0,3
6286,Sarjapur  Road,1400.0,3,55.0,3
6287,Sarjapur  Road,2070.0,4,160.0,3
6288,Sarjapur  Road,1220.0,3,56.0,3
6289,Sarjapur  Road,1435.0,3,90.0,3
6290,Sarjapur  Road,1194.0,2,51.0,2
6291,Sarjapur  Road,1262.0,2,67.0,2
6292,Sarjapur  Road,1693.0,3,125.0,3
6293,Sarjapur  Road,1826.0,3,125.0,3
6294,Sarjapur  Road,1660.0,3,116.0,3
6295,Sarjapur  Road,1060.0,2,50.0,2
6296,Sarjapur  Road,1830.0,3,119.0,3
6297,Sarjapur  Road,984.0,2,45.91,2
6298,Sarjapur  Road,1929.0,4,101.0,3
6299,Sarjapur  Road,1525.0,2,65.0,3
6300,Sarjapur  Road,2900.0,4,240.0,4
6301,Sarjapur  Road,1059.0,2,68.0,2
6302,Sarjapur  Road,1577.0,3,65.0,3
6303,Sarjapur  Road,1157.0,2,74.0,3
6304,Sarjapur  Road,1700.0,3,118.0,3
6305,Sarjapur  Road,1691.0,3,120.0,3
6306,Sarjapur  Road,1929.0,3,103.0,3
6307,Sarjapur  Road,1308.0,2,75.0,2
6308,Sarjapur  Road,1580.0,3,125.0,3
6309,Sarjapur  Road,1797.0,4,95.0,3
6310,Sarjapur  Road,1763.25,3,98.0,3
6311,Sarjapur  Road,1826.0,3,130.0,3
6312,Sarjapur  Road,1550.0,2,98.0,3
6313,Sarjapur  Road,1145.0,2,49.5,2
6314,Sarjapur  Road,1450.0,2,75.0,3
6315,Sarjapur  Road,1819.0,3,100.0,3
6316,Sarjapur  Road,984.0,2,59.0,2
6317,Sarjapur  Road,1489.0,3,88.0,3
6318,Sarjapur  Road,702.0,1,52.0,1
6319,Sarjapur  Road,1242.0,2,75.0,2
6320,Sarjapur  Road,2275.0,4,185.0,3
6321,Sarjapur  Road,2100.0,3,135.0,3
6322,Sarjapur  Road,1700.0,3,93.5,3
6323,Sarjapur  Road,1862.0,4,110.0,3
6324,Sarjapur  Road,2275.0,4,175.0,3
6325,Sarjapur  Road,1314.0,2,110.0,2
6326,Sarjapur  Road,1787.0,3,116.0,3
6327,Sarjapur  Road,1691.0,3,93.01,3
6328,Sarjapur  Road,1028.0,2,56.0,2
6329,Sarjapur  Road,4395.0,4,242.0,4
6330,Sarjapur  Road,1181.0,2,65.0,3
6331,Sarjapur  Road,1691.0,3,100.0,3
6332,Sarjapur  Road,1026.0,2,60.55,2
6333,Sarjapur  Road,1350.0,2,85.0,2
6334,Sarjapur  Road,1157.0,2,72.0,3
6335,Sarjapur  Road,1019.0,2,62.0,2
6336,Sarjapur  Road,3418.0,3,235.0,4
6337,Sarjapur  Road,691.0,1,31.1,1
6338,Sarjapur  Road,994.0,2,45.0,2
6339,Sarjapur  Road,3913.0,5,176.0,4
6340,Sarjapur  Road,1130.0,2,55.0,2
6341,Sarjapur  Road,1881.0,3,145.0,3
6342,Sarjapur  Road,2275.0,4,182.0,3
6343,Sarjapur  Road,1525.0,2,65.0,3
6344,Sarjapur  Road,1346.0,2,67.38,2
6345,Sarjapur  Road,1881.0,3,145.0,3
6346,Sarjapur  Road,1045.0,2,42.15,2
6347,Sarjapur  Road,2880.0,3,211.0,4
6348,Sarjapur  Road,3418.0,2,222.0,4
6349,Sarjapur  Road,984.0,2,45.91,2
6350,Sarjapur  Road,675.0,1,27.0,1
6351,Sarjapur  Road,1773.5,2,102.92,3
6352,Sarjapur  Road,1346.0,2,74.03,2
6353,Sarjapur  Road,3930.0,5,330.0,4
6354,Sarjapur  Road,1691.0,3,119.0,3
6355,Sarjapur  Road,1335.0,2,95.0,2
6356,Sarjapur  Road,1525.0,2,63.0,3
6357,Sarjapur  Road,1680.0,3,126.0,3
6358,Sarjapur  Road,1222.0,2,68.0,3
6359,Sarjapur  Road,3420.0,4,225.0,4
6360,Sarjapur  Road,1510.0,2,110.0,3
6361,Sarjapur  Road,1242.0,2,78.0,2
6362,Sarjapur  Road,1665.0,3,74.93,3
6363,Sarjapur  Road,1129.0,2,69.0,2
6364,Sarjapur  Road,1850.0,3,140.0,3
6365,Sarjapur  Road,1113.0,2,44.5,2
6366,Sarjapur  Road,1879.0,3,155.0,3
6367,Sarjapur  Road,1157.0,2,75.0,3
6368,Sarjapur  Road,2425.0,5,175.0,4
6369,Sarjapur  Road,1323.0,2,74.0,2
6370,Sarjapur  Road,2289.0,3,178.0,3
6371,Sarjapur  Road,1505.0,2,60.0,3
6372,Sarjapur  Road,1314.0,2,70.44,3
6373,Sarjapur  Road,2100.0,3,130.0,3
6374,Sarjapur  Road,702.0,1,35.8,1
6375,Sarjapur  Road,1320.0,2,110.0,2
6376,Sarjapur  Road,1115.0,2,50.0,2
6377,Sarjapur  Road,1800.0,3,128.0,3
6378,Sarjapur  Road,2275.0,4,187.0,3
6379,Sarjapur  Road,1270.0,2,54.0,3
6380,Sarjapur  Road,1026.0,2,60.8,2
6381,Sarjapur  Road,1025.0,2,45.5,2
6382,Sarjapur  Road,1216.0,2,70.0,2
6383,Sarjapur  Road,1112.0,2,62.0,2
6384,Sarjapur  Road,1273.0,2,60.0,2
6385,Sarjapur  Road,1157.0,2,69.0,3
6386,Sarjapur  Road,1000.0,2,40.0,2
6387,Sarjapur  Road,1026.0,2,60.8,2
6388,Sarjapur  Road,1150.0,2,48.5,2
6389,Sarjapur  Road,1600.0,3,120.0,3
6390,Sarjapur  Road,1370.0,2,70.0,2
6391,Sarjapur  Road,1346.0,2,74.03,2
6392,Sarjapur  Road,475.0,1,26.0,1
6393,Sarjapur  Road,1197.0,2,56.86,2
6394,Sarjapur  Road,3040.0,4,135.0,4
6395,Sarjapur  Road,1857.0,4,155.0,3
6396,Sarjapur  Road,1660.0,2,116.0,3
6397,Sarjapur  Road,1194.0,2,57.0,2
6398,Sarjapur  Road,984.0,2,45.75,2
6399,Sarjapur  Road,1346.0,2,69.61,2
6400,Sarjapur  Road,2089.0,3,148.0,3
6401,Sarjapur  Road,1612.0,3,98.38,3
6402,Sarjapur  Road,1290.0,2,88.0,2
6403,Sarjapur  Road,1371.0,2,86.0,2
6404,Sarjapur  Road,2140.0,3,139.0,3
6405,Sarjapur  Road,1044.0,2,55.0,2
6406,Sarjapur  Road,1600.0,3,85.0,3
6407,Sarjapur  Road,2180.0,4,180.0,3
6408,Sarjapur  Road,1691.0,3,119.0,3
6409,Sarjapur  Road,2206.0,4,180.0,3
6410,Sarjapur  Road,1309.0,2,69.5,2
6411,Sarjapur  Road,1691.0,3,100.0,3
6412,Sarjapur  Road,1367.0,2,80.0,2
6413,Sarjapur  Road,1565.0,3,78.0,3
6414,Sarjapur  Road,4395.0,4,242.0,4
6415,Sarjapur  Road,1984.0,4,148.0,3
6416,Sarjapur  Road,1035.0,2,47.0,2
6417,Sarjapur  Road,1346.0,2,74.03,2
6418,Sarjapur  Road,1115.0,2,50.0,2
6419,Sarjapur  Road,1112.0,2,58.0,2
6420,Sarjapur  Road,1340.0,2,75.0,2
6421,Sarjapur  Road,3500.0,3,275.0,3
6422,Sarjapur  Road,1850.0,3,89.0,3
6423,Sarjapur  Road,1132.0,2,70.0,2
6424,Sarjapur  Road,1380.0,2,55.0,3
6425,Sarjapur  Road,2425.0,5,195.0,4
6426,Sarjapura - Attibele Road,1330.0,2,48.0,3
6427,Sarjapura - Attibele Road,1329.0,2,45.95,3
6428,Sarjapura - Attibele Road,829.0,2,22.8,2
6429,Sarjapura - Attibele Road,2400.0,3,85.0,3
6430,Sarjapura - Attibele Road,1033.0,2,28.41,2
6431,Sarjapura - Attibele Road,1676.0,3,52.0,3
6432,Sarjapura - Attibele Road,1800.0,3,90.0,3
6433,Sarjapura - Attibele Road,1308.0,2,37.0,2
6434,Sarjapura - Attibele Road,1073.0,2,31.77,2
6435,Sarjapura - Attibele Road,1330.0,2,49.0,3
6436,Sarjapura - Attibele Road,1090.0,2,37.0,2
6437,Sarjapura - Attibele Road,1126.0,2,36.0,2
6438,Sarjapura - Attibele Road,740.0,1,23.65,1
6439,Sarjapura - Attibele Road,1555.0,3,52.0,3
6440,Sector 2 HSR Layout,1296.0,2,75.0,2
6441,Sector 2 HSR Layout,794.0,1,60.0,1
6442,Sector 2 HSR Layout,1143.0,2,65.0,2
6443,Sector 2 HSR Layout,1665.0,3,110.0,3
6444,Sector 2 HSR Layout,1512.0,3,80.0,3
6445,Sector 2 HSR Layout,1332.0,2,101.0,2
6446,Sector 2 HSR Layout,1600.0,3,90.0,3
6447,Sector 2 HSR Layout,1231.0,2,66.0,2
6448,Sector 7 HSR Layout,3000.0,5,275.0,4
6449,Sector 7 HSR Layout,1163.0,2,98.86,2
6450,Sector 7 HSR Layout,1760.0,3,145.0,3
6451,Sector 7 HSR Layout,3900.0,3,300.0,3
6452,Sector 7 HSR Layout,1163.0,2,98.86,2
6453,Sector 7 HSR Layout,1342.0,2,115.0,2
6454,Sector 7 HSR Layout,1760.0,3,160.0,3
6455,Sector 7 HSR Layout,1760.0,3,142.0,3
6456,Sector 7 HSR Layout,2400.0,2,195.0,3
6457,Sector 7 HSR Layout,1760.0,3,185.0,3
6458,Sector 7 HSR Layout,1162.0,2,98.77,2
6459,Seegehalli,901.0,2,35.14,2
6460,Seegehalli,1150.0,2,42.9,3
6461,Seegehalli,800.0,1,50.0,2
6462,Seegehalli,1525.0,3,65.0,3
6463,Seegehalli,1118.0,2,37.5,2
6464,Seegehalli,1200.0,2,62.0,3
6465,Seegehalli,1155.0,2,72.0,2
6466,Seegehalli,1830.0,4,82.0,3
6467,Seegehalli,4000.0,3,235.0,3
6468,Seegehalli,3000.0,5,150.0,4
6469,Seegehalli,2800.0,4,140.0,4
6470,Seegehalli,1096.0,2,41.0,2
6471,Seegehalli,1420.0,2,46.0,3
6472,Seegehalli,920.0,2,27.0,2
6473,Seegehalli,1553.0,3,68.0,3
6474,Seegehalli,1639.0,3,120.0,3
6475,Seegehalli,3000.0,4,235.0,3
6476,Seegehalli,1134.0,2,45.0,2
6477,Seegehalli,1683.0,3,80.0,3
6478,Seegehalli,1176.0,2,50.0,2
6479,Seegehalli,3000.0,4,240.0,3
6480,Shampura,2650.0,4,150.0,4
6481,Shampura,1200.0,2,53.0,2
6482,Shampura,700.0,1,35.0,2
6483,Shampura,1400.0,3,70.0,3
6484,Shampura,1475.0,3,78.0,3
6485,Shampura,1700.0,3,75.0,3
6486,Shivaji Nagar,850.0,2,55.0,2
6487,Shivaji Nagar,1554.0,3,130.0,2
6488,Shivaji Nagar,2200.0,2,110.0,2
6489,Shivaji Nagar,550.0,1,27.0,2
6490,Shivaji Nagar,3820.0,1,306.0,1
6491,Shivaji Nagar,703.0,2,49.5,2
6492,Shivaji Nagar,1460.0,2,90.0,3
6493,Shivaji Nagar,600.0,1,65.0,2
6494,Shivaji Nagar,1226.0,2,60.0,3
6495,Singasandra,1440.0,2,65.0,3
6496,Singasandra,1030.0,2,55.0,2
6497,Singasandra,1100.0,2,52.0,2
6498,Singasandra,1306.0,2,58.0,3
6499,Singasandra,1300.0,2,65.0,2
6500,Singasandra,3126.0,4,120.0,4
6501,Singasandra,1464.0,3,56.0,3
6502,Singasandra,1010.0,2,40.0,2
6503,Singasandra,1375.0,2,58.0,2
6504,Singasandra,1120.0,2,60.0,2
6505,Singasandra,1510.0,3,75.0,3
6506,Singasandra,1179.0,2,56.0,2
6507,Singasandra,1416.0,2,67.0,2
6508,Singasandra,1476.0,2,73.0,3
6509,Singasandra,1139.7,2,45.0,2
6510,Singasandra,1465.0,2,60.0,2
6511,Singasandra,1464.0,3,56.0,3
6512,Singasandra,1653.0,3,85.0,3
6513,Somasundara Palya,1255.0,2,67.0,2
6514,Somasundara Palya,1448.0,2,68.0,2
6515,Somasundara Palya,1570.0,3,68.0,3
6516,Somasundara Palya,1178.0,2,73.0,2
6517,Somasundara Palya,1260.0,2,60.0,2
6518,Somasundara Palya,1033.0,2,48.0,2
